parameter_set_id,metric_name,initial_branch,tail_count_11_28,tail_count_12_00,tail_risk_mean_11_28,tail_risk_mean_12_00,chain_probability_mean_11_28,chain_probability_mean_12_00,severity_mean_11_28,severity_mean_12_00,delta_tail_risk_mean,delta_chain_probability,delta_severity,likely_driver,note
medium_hidden_failure,SLLR,11,9,10,2.32710650302571,2.81612395824148,0.726346485038956,0.878980715254393,0.567053418246531,0.567053418246531,0.48901745521577,0.152634230215437,0,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SLLR,14,7,NaN,0.895821214921637,NaN,0.383302402162015,NaN,0.632583896932842,NaN,NaN,NaN,NaN,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SLLR,20,3,2,1.28004342847326,1.8534514195668,0.231472591043989,0.335163005346619,1,1,0.57340799109354,0.10369041430263,0,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SLLR,23,NaN,8,NaN,1.60548982499603,NaN,0.528249244447683,NaN,0.700291642616277,NaN,NaN,NaN,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SLLR,28,NaN,5,NaN,1.95374415453932,NaN,0.413053732460745,NaN,1,NaN,NaN,NaN,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SLLR,42,4,3,1.22579531818627,1.95546365938053,0.26985387535343,0.324289164076373,0.712905905283304,1,0.729668341194257,0.054435288722943,0.287094094716696,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SLLR,46,3,NaN,0.974612644514954,NaN,0.235413682249989,NaN,1,NaN,NaN,NaN,NaN,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SNVOR,1,1,NaN,1.21254336749258,NaN,0.143915433438018,NaN,1.92360456873104,NaN,NaN,NaN,NaN,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SNVOR,10,2,NaN,1.18168567956709,NaN,0.20303877655792,NaN,1,NaN,NaN,NaN,NaN,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SNVOR,13,NaN,5,NaN,3.28011328649849,NaN,0.351700655776563,NaN,1.85785556689423,NaN,NaN,NaN,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SNVOR,14,7,4,2.57239160471123,2.88781247353611,0.383302402162015,0.397813478010536,1.75415456637491,1.92552049121421,0.315420868824883,0.0145110758485208,0.171365924839301,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SNVOR,19,4,5,5.3894707425266,15.217983180668,0.218792742955736,0.596594944862551,3.5960244356142,3.7238052436917,9.8285124381414,0.377802201906815,0.1277808080775,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SNVOR,20,3,2,1.28004342847326,1.8534514195668,0.231472591043989,0.335163005346619,1,1,0.57340799109354,0.10369041430263,0,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SNVOR,28,NaN,5,NaN,1.95374415453932,NaN,0.413053732460745,NaN,1,NaN,NaN,NaN,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SNVOR,42,4,3,1.33502112345654,1.95546365938053,0.26985387535343,0.324289164076373,0.79102310510515,1,0.620442535923985,0.054435288722943,0.20897689489485,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
medium_hidden_failure,SNVOR,46,3,NaN,0.974612644514954,NaN,0.235413682249989,NaN,1,NaN,NaN,NaN,NaN,initial_branch_composition_change,11.28 vs 12.00 tail branch diagnostic; no rerun
