parameter_set_id,target_group,scenario_id,sigma,metric_name,metric_source,scale_variant,paper_table_value,paper_actual_value_if_table_unit_1e4,sim_var_value,comparison_mode,absolute_gap,relative_gap,ratio_paper_to_sim,match_status,note
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,CRI,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,5.6183,0.00056183,174.488705033805,compare_to_paper_actual_1e_minus_4,174.488143203805,310571.068123463,3.2198645745646e-06,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,CRI,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,5.6183,0.00056183,17448.8705033805,compare_to_paper_table_value,17443.2522033805,3104.72068123463,0.00032198645745646,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,CRI,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,5.6183,0.00056183,17448.8705033805,compare_to_paper_actual_1e_minus_4,17448.8699415505,31057205.8123463,3.2198645745646e-08,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,CRI,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,5.6183,0.00056183,1.74488705033805,compare_to_paper_table_value,-3.87341294966195,-0.689427931876537,3.2198645745646,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,CRI,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,5.6183,0.00056183,1.74488705033805,compare_to_paper_actual_1e_minus_4,1.74432522033805,3104.72068123463,0.00032198645745646,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_table_value,92.1994,11.8195267030741,0.078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,7.8006,0.00078006,100,compare_to_paper_actual_1e_minus_4,99.99921994,128194.267030741,7.8006e-06,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_table_value,9992.1994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,7.8006,0.00078006,10000,compare_to_paper_actual_1e_minus_4,9999.99921994,12819525.7030741,7.8006e-08,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_table_value,-6.8006,-0.871804732969259,7.8006,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_60pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,7.8006,0.00078006,1,compare_to_paper_actual_1e_minus_4,0.99921994,1280.95267030741,0.00078006,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,raw,5.8361,0.00058361,2.22640748678915,compare_to_paper_table_value,-3.60969251321085,-0.618511079866838,2.62130810942278,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,raw,5.8361,0.00058361,2.22640748678915,compare_to_paper_actual_1e_minus_4,2.22582387678915,3813.88920133162,0.000262130810942278,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,percent,5.8361,0.00058361,222.640748678915,compare_to_paper_table_value,216.804648678915,37.1488920133163,0.0262130810942278,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,percent,5.8361,0.00058361,222.640748678915,compare_to_paper_actual_1e_minus_4,222.640165068915,381487.920133163,2.62130810942278e-06,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,paper_table_1e4,5.8361,0.00058361,22264.0748678914,compare_to_paper_table_value,22258.2387678914,3813.88920133161,0.00026213081094228,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_60pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,paper_table_1e4,5.8361,0.00058361,22264.0748678914,compare_to_paper_actual_1e_minus_4,22264.0742842814,38148891.0133161,2.6213081094228e-08,valid,scenario-aligned comparison; diagnostic only
