parameter_set_id,target_group,scenario_id,sample_variant,metric_name,metric_source,sigma,paper_value,sim_var_value,absolute_gap,relative_gap,ratio_paper_to_sim,match_status,note
medium_hidden_failure,topology_compare,distributed_30_39,transition_probability_weighted,CRI,CRI_basic,0.95,5.2183,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,SLLR,SLLR,0.95,7.5361,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,SLFOR,SLFOR,0.95,6.0213,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,SNVOR,SNVOR,0.95,6.5482,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,CRI,CRI_recomputed,0.95,7.0356,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,CRI,CRI_basic,0.95,7.0356,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,SLLR,SLLR,0.95,6.6351,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,SLFOR,SLFOR,0.95,4.7631,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,SNVOR,SNVOR,0.95,4.9822,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,CRI,CRI_recomputed,0.95,5.9301,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,CRI,CRI_basic,0.95,5.9301,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,SLLR,SLLR,0.95,6.3899,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,SLFOR,SLFOR,0.95,4.2521,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,SNVOR,SNVOR,0.95,4.6697,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,CRI,CRI_recomputed,0.95,5.6183,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,CRI,CRI_basic,0.95,5.6183,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,SLLR,SLLR,0.95,7.8006,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,SLFOR,SLFOR,0.95,5.8361,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,SNVOR,SNVOR,0.95,6.2773,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,CRI,CRI_recomputed,0.95,7.103,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,CRI,CRI_basic,0.95,7.103,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,SLLR,SLLR,0.95,14.0526,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,SLFOR,SLFOR,0.95,12.5517,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,SNVOR,SNVOR,0.95,11.8034,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,CRI,CRI_recomputed,0.95,13.3026,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
medium_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,CRI,CRI_basic,0.95,13.3026,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,severity_only,SLLR,SLLR,0.95,8.5328,1,-7.5328,0.882805071863272,8.53279146720853,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,severity_only,SLFOR,SLFOR,0.95,6.2588,1.93621790772862,-4.32258209227138,0.690640602292896,3.23248573548029,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,severity_only,SNVOR,SNVOR,0.95,3.8986,1,-2.8986,0.743497475119921,3.8985961014039,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,severity_only,CRI,CRI_recomputed,0.95,7.1512,1,-6.1512,0.860163208949098,7.15119284880715,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,severity_only,CRI,CRI_basic,0.95,7.1512,1,-6.1512,0.860163208949098,7.15119284880715,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,severity_only,SLLR,SLLR,0.95,6.3899,1,-5.3899,0.843502896210755,6.38989361010639,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,severity_only,SLFOR,SLFOR,0.95,4.2521,2.8706262275508,-1.3814737724492,0.324892041004953,1.48124422397675,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,severity_only,SNVOR,SNVOR,0.95,2.6697,1.91603424806295,-0.75366575193705,0.28230343095989,1.39334597455813,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,severity_only,CRI,CRI_recomputed,0.95,5.2183,1.23463442195567,-3.98366557804433,0.763402796819181,4.22659184015163,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,severity_only,CRI,CRI_basic,0.95,5.2183,1.23463442195566,-3.98366557804434,0.763402796819183,4.22659184015167,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,severity_only,SLLR,SLLR,0.95,7.5361,1,-6.5361,0.86730525506492,7.53609246390754,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,severity_only,SLFOR,SLFOR,0.95,6.0213,2.91564796995991,-3.10565203004009,0.51577757531804,2.06516630158081,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,severity_only,SNVOR,SNVOR,0.95,6.5482,1.7712578530446,-4.7769421469554,0.729504507719815,3.6969187133458,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,severity_only,CRI,CRI_recomputed,0.95,7.0356,1.17749542075069,-5.85810457924931,0.832637407841819,5.97505000950626,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,severity_only,CRI,CRI_basic,0.95,7.0356,1.17749542075069,-5.85810457924931,0.832637407841819,5.97505000950626,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,severity_only,SLLR,SLLR,0.95,6.6351,1,-5.6351,0.849286242967515,6.63509336490664,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,severity_only,SLFOR,SLFOR,0.95,4.7631,2.8706262275508,-1.8924737724492,0.397319681537133,1.65925410108502,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,severity_only,SNVOR,SNVOR,0.95,4.9822,1.91603424806295,-3.06616575193705,0.615423936516622,2.60026531611923,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,severity_only,CRI,CRI_recomputed,0.95,5.9301,1.23463442195567,-4.69546557804433,0.791801957174815,4.80311830889048,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,severity_only,CRI,CRI_basic,0.95,5.9301,1.23463442195566,-4.69546557804434,0.791801957174817,4.80311830889052,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,severity_only,SLLR,SLLR,0.95,6.3899,1,-5.3899,0.843502896210755,6.38989361010639,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,severity_only,SLFOR,SLFOR,0.95,4.2521,2.8706262275508,-1.3814737724492,0.324892041004953,1.48124422397675,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,severity_only,SNVOR,SNVOR,0.95,4.6697,1.91603424806295,-2.75366575193705,0.589687809120338,2.43716810780017,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,severity_only,CRI,CRI_recomputed,0.95,5.6183,1.23463442195567,-4.38366557804433,0.780247547798584,4.55057412098268,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,severity_only,CRI,CRI_basic,0.95,5.6183,1.23463442195566,-4.38366557804434,0.780247547798585,4.55057412098271,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,severity_only,SLLR,SLLR,0.95,7.8006,1,-6.8006,0.871804621208033,7.8005921994078,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,severity_only,SLFOR,SLFOR,0.95,5.8361,5.06790773431045,-0.76819226568955,0.131627651010418,1.15157953822033,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,severity_only,SNVOR,SNVOR,0.95,6.2773,2.16489824493232,-4.11240175506768,0.655122600472349,2.89958066856651,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,severity_only,CRI,CRI_recomputed,0.95,7.103,1.70505490948693,-5.39794509051307,0.759952742582054,4.16584580040978,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,severity_only,CRI,CRI_basic,0.95,7.103,1.70505490948693,-5.39794509051307,0.759952742582054,4.16584580040978,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,severity_only,SLLR,SLLR,0.95,14.0526,1,-13.0526,0.928838725300747,14.0525859474141,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,severity_only,SLFOR,SLFOR,0.95,12.5517,4.18764030391551,-8.36405969608449,0.66636862175768,2.99731975330933,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,severity_only,SNVOR,SNVOR,0.95,11.8034,2.15578002509721,-9.64761997490279,0.81735933354317,5.47523141849147,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,severity_only,CRI,CRI_recomputed,0.95,13.3026,1.33310857154251,-11.9694914284575,0.89978579590995,9.97862462618723,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,severity_only,CRI,CRI_basic,0.95,13.3026,1.33310857154251,-11.9694914284575,0.89978579590995,9.97862462618723,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_actual,SLLR,SLLR,0.95,8.5328,0.00065,-8.53215,0.999923706178077,13107.2196620584,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,6.2588,0.000685,-6.258115,0.999890394342303,9123.61516034985,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,3.8986,0.00065,-3.89795,0.999833017023286,5988.63287250384,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,7.1512,0.00065,-7.15055,0.999908966340059,10984.9462365591,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_actual,CRI,CRI_basic,0.95,7.1512,0.00065,-7.15055,0.999908966340059,10984.9462365591,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_actual,SLLR,SLLR,0.95,6.3899,0.000570987012789744,-6.38932901298721,0.999910485778608,11171.4074919894,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,4.2521,0.00143511312608034,-4.25066488687392,0.999662257992912,2960.83917261134,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,2.6697,0.000788600172789508,-2.66891139982721,0.999704236477122,3381.07828746852,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,5.2183,0.000655814044297712,-5.2176441859557,0.999874132587542,7944.8666564059,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_actual,CRI,CRI_basic,0.95,5.2183,0.000655814044297712,-5.2176441859557,0.999874132587542,7944.8666564059,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,SLLR,SLLR,0.95,7.5361,0.000514,-7.535586,0.999931662274696,14633.2038834951,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,6.0213,0.0015082914546489,-6.01979170854535,0.999749341304371,3989.4879027197,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,6.5482,0.000714606614752522,-6.54748539338525,0.99989071706645,9150.55823270242,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,7.0356,0.000636923829234158,-7.03496307617077,0.999909329163317,11028.9029466831,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,CRI,CRI_basic,0.95,7.0356,0.000636923829234162,-7.03496307617077,0.999909329163317,11028.9029466831,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,SLLR,SLLR,0.95,6.6351,0.000570987012789744,-6.63452901298721,0.999913793774535,11600.088553827,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,4.7631,0.00143511312608034,-4.76166488687392,0.999698491985352,3316.66072365774,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,4.9822,0.000788600172789508,-4.98141139982721,0.999841515793363,6309.77572155136,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,5.9301,0.000655814044297712,-5.9294441859557,0.999889240664822,9028.58282566212,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,CRI,CRI_basic,0.95,5.9301,0.000655814044297712,-5.9294441859557,0.999889240664822,9028.58282566212,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_actual,SLLR,SLLR,0.95,6.3899,0.000570987012789744,-6.38932901298721,0.999910485778608,11171.4074919894,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,4.2521,0.00143511312608034,-4.25066488687392,0.999662257992912,2960.83917261134,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,4.6697,0.000788600172789508,-4.66891139982721,0.999830909907767,5914.00579802666,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,5.6183,0.000655814044297712,-5.6176441859557,0.999883093831338,8553.86703249818,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_actual,CRI,CRI_basic,0.95,5.6183,0.000655814044297712,-5.6176441859557,0.999883093831338,8553.86703249818,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_actual,SLLR,SLLR,0.95,7.8006,0.000553,-7.800047,0.999928979831169,14080.5054151625,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,5.8361,0.00225521894176815,-5.83384478105823,0.999613403033675,2586.67272575346,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,6.2773,0.000995201958203092,-6.2763047980418,0.999841300909706,6301.23234381383,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,7.103,0.000752984253181243,-7.10224701574682,0.999893849901868,9420.62114696788,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_actual,CRI,CRI_basic,0.95,7.103,0.000752984253181243,-7.10224701574682,0.999893849901868,9420.62114696788,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_actual,SLLR,SLLR,0.95,14.0526,0.000530188208620405,-14.0520698117914,0.999962200007769,26455.0300099794,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,12.5517,0.00185317112959178,-12.5498468288704,0.999852277302527,6769.43988593082,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,11.8034,0.000840819787294538,-11.8025591802127,0.999928679895964,14021.290753849,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,13.3026,0.000676871132025401,-13.301923128868,0.999949042211217,19624.0839468313,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_actual,CRI,CRI_basic,0.95,13.3026,0.000676871132025401,-13.301923128868,0.999949042211217,19624.0839468313,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_display,SLLR,SLLR,0.95,8.5328,6.5,-2.0328,0.238233611682729,1.31273825957873,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_display,SLFOR,SLFOR,0.95,6.2588,6.85,0.5912,0.0944589866333823,0.913693297271052,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_display,SNVOR,SNVOR,0.95,3.8986,6.5,2.6014,0.667265000958036,0.599784523110073,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,7.1512,6.5,-0.6512,0.09106162727072,1.10018444612547,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,initial_probability_weighted_display,CRI,CRI_basic,0.95,7.1512,6.5,-0.6512,0.09106162727072,1.10018444612547,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_display,SLLR,SLLR,0.95,6.3899,5.70987012789744,-0.68002987210256,0.106422599051622,1.1190970613645,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_display,SLFOR,SLFOR,0.95,4.2521,14.3511312608034,10.0990312608034,2.37506852748874,0.296290210606836,wrong_scale,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_display,SNVOR,SNVOR,0.95,2.6697,7.88600172789508,5.21630172789508,1.95388986552991,0.33853653011766,wrong_scale,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,5.2183,6.55814044297713,1.33984044297713,0.256757983676513,0.795697995441694,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,initial_probability_weighted_display,CRI,CRI_basic,0.95,5.2183,6.55814044297711,1.33984044297711,0.256757983676509,0.795697995441696,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,SLLR,SLLR,0.95,7.5361,5.14,-2.3961,0.317949560389384,1.46616702992859,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,SLFOR,SLFOR,0.95,6.0213,15.082914546489,9.061614546489,1.50492635171186,0.39921326758351,wrong_scale,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,SNVOR,SNVOR,0.95,6.5482,7.14606614752522,0.59786614752522,0.0913023512145122,0.916336197913803,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,7.0356,6.36923829234158,-0.66636170765842,0.0947128337235753,1.10462171023464,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,CRI,CRI_basic,0.95,7.0356,6.36923829234162,-0.666361707658379,0.0947128337235695,1.10462171023463,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_display,SLLR,SLLR,0.95,6.6351,5.70987012789744,-0.925229872102561,0.139444730698532,1.16204023722743,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_display,SLFOR,SLFOR,0.95,4.7631,14.3511312608034,9.5880312608034,2.01298088384088,0.331897157202658,wrong_scale,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_display,SNVOR,SNVOR,0.95,4.9822,7.88600172789508,2.90380172789508,0.582835122046477,0.631777615594338,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,5.9301,6.55814044297713,0.62804044297713,0.105907208490569,0.904234843295477,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_display,CRI,CRI_basic,0.95,5.9301,6.55814044297711,0.62804044297711,0.105907208490565,0.90423484329548,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_display,SLLR,SLLR,0.95,6.3899,5.70987012789744,-0.68002987210256,0.106422599051622,1.1190970613645,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_display,SLFOR,SLFOR,0.95,4.2521,14.3511312608034,10.0990312608034,2.37506852748874,0.296290210606836,wrong_scale,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_display,SNVOR,SNVOR,0.95,4.6697,7.88600172789508,3.21630172789508,0.688759671742384,0.592150441881274,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,5.6183,6.55814044297713,0.939840442977131,0.167281967088828,0.856690885497206,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,initial_probability_weighted_display,CRI,CRI_basic,0.95,5.6183,6.55814044297711,0.93984044297711,0.167281967088825,0.856690885497208,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_display,SLLR,SLLR,0.95,7.8006,5.53,-2.2706,0.291080136004905,1.41059648994639,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_display,SLFOR,SLFOR,0.95,5.8361,22.5521894176815,16.7160894176815,2.86425636185554,0.258781958289264,wrong_scale,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_display,SNVOR,SNVOR,0.95,6.2773,9.95201958203092,3.67471958203092,0.585398020905947,0.630756332169782,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,7.103,7.52984253181243,0.42684253181243,0.060093266467572,0.943313094088996,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,initial_probability_weighted_display,CRI,CRI_basic,0.95,7.103,7.52984253181243,0.42684253181243,0.060093266467572,0.943313094088996,close,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_display,SLLR,SLLR,0.95,14.0526,5.30188208620405,-8.75071791379595,0.622711618567691,2.65049224426809,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_display,SLFOR,SLFOR,0.95,12.5517,18.5317112959178,5.9800112959178,0.476430349632914,0.677309241562363,same_order,sigma=0.95 chain-risk VaR comparison
